AIMed_d94_5	Gene	Gene	T12	T13	True	0	What is [AIMED] ? [SEP] When [Ca2+]i changes were monitored in stably transfected human embryonic kidney 293 cells, (MIP)-1 alpha @GeneSrc$ and @GeneTgt$ were both potent agonists for CC CKR3 and CC CKR1.		None-AIMED
AIMed_d94_5	Gene	Gene	T11	T12	True	0	What is [AIMED] ? [SEP] When [Ca2+]i changes were monitored in stably transfected human embryonic kidney 293 cells, @GeneSrc$ @GeneTgt$ and RANTES were both potent agonists for CC CKR3 and CC CKR1.		None-AIMED
AIMed_d94_5	Gene	Gene	T11	T15	True	0	What is [AIMED] ? [SEP] When [Ca2+]i changes were monitored in stably transfected human embryonic kidney 293 cells, @GeneSrc$ MIP and RANTES were both potent agonists for CC CKR3 and @GeneTgt$.		AIMED-Association
AIMed_d94_5	Gene	Gene	T11	T14	True	0	What is [AIMED] ? [SEP] When [Ca2+]i changes were monitored in stably transfected human embryonic kidney 293 cells, @GeneSrc$ MIP and RANTES were both potent agonists for @GeneTgt$ and CC CKR1.		AIMED-Association
AIMed_d94_6	Gene	Gene	T19	T21	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for CC CKR3 but not CC CKR1; @GeneSrc$ was an agonist for CC CKR1 but not @GeneTgt$.		None-AIMED
AIMed_d94_6	Gene	Gene	T17	T21	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for @GeneSrc$ but not CC CKR1; MCP-3 was an agonist for CC CKR1 but not @GeneTgt$.		None-AIMED
AIMed_d94_6	Gene	Gene	T16	T21	True	0	What is [AIMED] ? [SEP] However, @GeneSrc$ was also an agonist for CC CKR3 but not CC CKR1; MCP-3 was an agonist for CC CKR1 but not @GeneTgt$.		None-AIMED
AIMed_d94_6	Gene	Gene	T16	T19	True	0	What is [AIMED] ? [SEP] However, @GeneSrc$ was also an agonist for CC CKR3 but not CC CKR1; @GeneTgt$ was an agonist for CC CKR1 but not CC CKR3.		None-AIMED
AIMed_d94_6	Gene	Gene	T17	T20	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for @GeneSrc$ but not CC CKR1; MCP-3 was an agonist for @GeneTgt$ but not CC CKR3.		None-AIMED
AIMed_d94_6	Gene	Gene	T18	T19	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for CC CKR3 but not @GeneSrc$; @GeneTgt$ was an agonist for CC CKR1 but not CC CKR3.		None-AIMED
AIMed_d94_6	Gene	Gene	T17	T18	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for @GeneSrc$ but not @GeneTgt$; MCP-3 was an agonist for CC CKR1 but not CC CKR3.		None-AIMED
AIMed_d94_6	Gene	Gene	T16	T17	True	0	What is [AIMED] ? [SEP] However, @GeneSrc$ was also an agonist for @GeneTgt$ but not CC CKR1; MCP-3 was an agonist for CC CKR1 but not CC CKR3.		AIMED-Association
AIMed_d94_6	Gene	Gene	T16	T20	True	0	What is [AIMED] ? [SEP] However, @GeneSrc$ was also an agonist for CC CKR3 but not CC CKR1; MCP-3 was an agonist for @GeneTgt$ but not CC CKR3.		None-AIMED
AIMed_d94_6	Gene	Gene	T18	T21	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for CC CKR3 but not @GeneSrc$; MCP-3 was an agonist for CC CKR1 but not @GeneTgt$.		None-AIMED
AIMed_d94_6	Gene	Gene	T19	T20	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for CC CKR3 but not CC CKR1; @GeneSrc$ was an agonist for @GeneTgt$ but not CC CKR3.		AIMED-Association
AIMed_d94_6	Gene	Gene	T16	T18	True	0	What is [AIMED] ? [SEP] However, @GeneSrc$ was also an agonist for CC CKR3 but not @GeneTgt$; MCP-3 was an agonist for CC CKR1 but not CC CKR3.		None-AIMED
AIMed_d94_6	Gene	Gene	T18	T20	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for CC CKR3 but not @GeneSrc$; MCP-3 was an agonist for @GeneTgt$ but not CC CKR3.		None-AIMED
AIMed_d94_6	Gene	Gene	T17	T19	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for @GeneSrc$ but not CC CKR1; @GeneTgt$ was an agonist for CC CKR1 but not CC CKR3.		None-AIMED
AIMed_d94_6	Gene	Gene	T20	T21	True	0	What is [AIMED] ? [SEP] However, MIP-1 beta was also an agonist for CC CKR3 but not CC CKR1; MCP-3 was an agonist for @GeneSrc$ but not @GeneTgt$.		None-AIMED
AIMed_d39_1	Gene	Gene	T1	T2	True	0	What is [AIMED] ? [SEP] @GeneSrc$ suppresses the function of @GeneTgt$ homodimers via interaction with QM/Jif-1.		None-AIMED
AIMed_d39_1	Gene	Gene	T2	T4	True	0	What is [AIMED] ? [SEP] Presenilin 1 suppresses the function of @GeneSrc$ homodimers via interaction with QM/@GeneTgt$.		None-AIMED
AIMed_d39_1	Gene	Gene	T1	T4	True	0	What is [AIMED] ? [SEP] @GeneSrc$ suppresses the function of c-Jun homodimers via interaction with QM/@GeneTgt$.		AIMED-Association
AIMed_d39_1	Gene	Gene	T2	T3	True	0	What is [AIMED] ? [SEP] Presenilin 1 suppresses the function of @GeneSrc$ homodimers via interaction with @GeneTgt$/Jif-1.		None-AIMED
AIMed_d39_1	Gene	Gene	T3	T4	True	0	What is [AIMED] ? [SEP] Presenilin 1 suppresses the function of c-Jun homodimers via interaction with @GeneSrc$/@GeneTgt$.		None-AIMED
AIMed_d39_1	Gene	Gene	T1	T3	True	0	What is [AIMED] ? [SEP] @GeneSrc$ suppresses the function of c-Jun homodimers via interaction with @GeneTgt$/Jif-1.		AIMED-Association
AIMed_d39_2	Gene	Gene	T5	T6	True	0	What is [AIMED] ? [SEP] @GeneSrc$ (@GeneTgt$) is the causative gene for an autosomal dominant familial Alzheimer's disease (AD) mapped to chromosome 14.		None-AIMED
AIMed_d39_3	Gene	Gene	T7	T8	True	0	What is [AIMED] ? [SEP] Here we show that @GeneSrc$/@GeneTgt$, a negative regulator of c-Jun, is a candidate to mediate the function of PS1 in the cell.		None-AIMED
AIMed_d39_3	Gene	Gene	T8	T9	True	0	What is [AIMED] ? [SEP] Here we show that QM/@GeneSrc$, a negative regulator of @GeneTgt$, is a candidate to mediate the function of PS1 in the cell.		AIMED-Association
AIMed_d39_3	Gene	Gene	T8	T10	True	0	What is [AIMED] ? [SEP] Here we show that QM/@GeneSrc$, a negative regulator of c-Jun, is a candidate to mediate the function of @GeneTgt$ in the cell.		None-AIMED
AIMed_d39_3	Gene	Gene	T9	T10	True	0	What is [AIMED] ? [SEP] Here we show that QM/Jun-interacting factor (Jif)-1, a negative regulator of @GeneSrc$, is a candidate to mediate the function of @GeneTgt$ in the cell.		None-AIMED
AIMed_d39_3	Gene	Gene	T7	T9	True	0	What is [AIMED] ? [SEP] Here we show that @GeneSrc$/Jun-interacting factor (Jif)-1, a negative regulator of @GeneTgt$, is a candidate to mediate the function of PS1 in the cell.		AIMED-Association
AIMed_d39_3	Gene	Gene	T7	T10	True	0	What is [AIMED] ? [SEP] Here we show that @GeneSrc$/Jun-interacting factor (Jif)-1, a negative regulator of c-Jun, is a candidate to mediate the function of @GeneTgt$ in the cell.		None-AIMED
AIMed_d39_5	Gene	Gene	T14	T16	True	0	What is [AIMED] ? [SEP] The binding of @GeneSrc$/Jif-1 to full-length @GeneTgt$ was confirmed in vitro by pull-down assay, and in vivo by immunoprecipitation assays with human samples, including AD brains.		AIMED-Association
AIMed_d39_5	Gene	Gene	T15	T16	True	0	What is [AIMED] ? [SEP] The binding of QM/@GeneSrc$ to full-length @GeneTgt$ was confirmed in vitro by pull-down assay, and in vivo by immunoprecipitation assays with human samples, including AD brains.		AIMED-Association
AIMed_d39_5	Gene	Gene	T14	T15	True	0	What is [AIMED] ? [SEP] The binding of @GeneSrc$/@GeneTgt$ to full-length PS1 was confirmed in vitro by pull-down assay, and in vivo by immunoprecipitation assays with human samples, including AD brains.		None-AIMED
AIMed_d39_6	Gene	Gene	T18	T19	True	0	What is [AIMED] ? [SEP] Immunoelectronmicroscopic analysis showed that QM/@GeneSrc$ and @GeneTgt$ are colocalized at the endoplasmic reticulum, and the nuclear matrix in human brain neurons.		None-AIMED
AIMed_d39_6	Gene	Gene	T17	T18	True	0	What is [AIMED] ? [SEP] Immunoelectronmicroscopic analysis showed that @GeneSrc$/@GeneTgt$ and PS1 are colocalized at the endoplasmic reticulum, and the nuclear matrix in human brain neurons.		None-AIMED
AIMed_d39_6	Gene	Gene	T17	T19	True	0	What is [AIMED] ? [SEP] Immunoelectronmicroscopic analysis showed that @GeneSrc$/Jif-1 and @GeneTgt$ are colocalized at the endoplasmic reticulum, and the nuclear matrix in human brain neurons.		None-AIMED
AIMed_d39_7	Gene	Gene	T23	T24	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/c-Jun but not by @GeneSrc$/@GeneTgt$ heterodimers, consistent with the reported function of QM/Jif-1.		AIMED-Association
AIMed_d39_7	Gene	Gene	T23	T25	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/c-Jun but not by @GeneSrc$/c-Fos heterodimers, consistent with the reported function of @GeneTgt$/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T24	T26	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/c-Jun but not by c-Jun/@GeneSrc$ heterodimers, consistent with the reported function of QM/@GeneTgt$.		None-AIMED
AIMed_d39_7	Gene	Gene	T20	T26	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that @GeneSrc$ suppresses transactivation by c-Jun/c-Jun but not by c-Jun/c-Fos heterodimers, consistent with the reported function of QM/@GeneTgt$.		None-AIMED
AIMed_d39_7	Gene	Gene	T22	T23	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/@GeneSrc$ but not by @GeneTgt$/c-Fos heterodimers, consistent with the reported function of QM/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T20	T23	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that @GeneSrc$ suppresses transactivation by c-Jun/c-Jun but not by @GeneTgt$/c-Fos heterodimers, consistent with the reported function of QM/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T22	T26	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/@GeneSrc$ but not by c-Jun/c-Fos heterodimers, consistent with the reported function of QM/@GeneTgt$.		None-AIMED
AIMed_d39_7	Gene	Gene	T21	T25	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by @GeneSrc$/c-Jun but not by c-Jun/c-Fos heterodimers, consistent with the reported function of @GeneTgt$/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T20	T22	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that @GeneSrc$ suppresses transactivation by c-Jun/@GeneTgt$ but not by c-Jun/c-Fos heterodimers, consistent with the reported function of QM/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T22	T24	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/@GeneSrc$ but not by c-Jun/@GeneTgt$ heterodimers, consistent with the reported function of QM/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T20	T24	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that @GeneSrc$ suppresses transactivation by c-Jun/c-Jun but not by c-Jun/@GeneTgt$ heterodimers, consistent with the reported function of QM/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T20	T21	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that @GeneSrc$ suppresses transactivation by @GeneTgt$/c-Jun but not by c-Jun/c-Fos heterodimers, consistent with the reported function of QM/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T25	T26	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/c-Jun but not by c-Jun/c-Fos heterodimers, consistent with the reported function of @GeneSrc$/@GeneTgt$.		None-AIMED
AIMed_d39_7	Gene	Gene	T21	T26	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by @GeneSrc$/c-Jun but not by c-Jun/c-Fos heterodimers, consistent with the reported function of QM/@GeneTgt$.		None-AIMED
AIMed_d39_7	Gene	Gene	T24	T25	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/c-Jun but not by c-Jun/@GeneSrc$ heterodimers, consistent with the reported function of @GeneTgt$/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T21	T23	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by @GeneSrc$/c-Jun but not by @GeneTgt$/c-Fos heterodimers, consistent with the reported function of QM/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T23	T26	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/c-Jun but not by @GeneSrc$/c-Fos heterodimers, consistent with the reported function of QM/@GeneTgt$.		None-AIMED
AIMed_d39_7	Gene	Gene	T20	T25	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that @GeneSrc$ suppresses transactivation by c-Jun/c-Jun but not by c-Jun/c-Fos heterodimers, consistent with the reported function of @GeneTgt$/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T22	T25	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by c-Jun/@GeneSrc$ but not by c-Jun/c-Fos heterodimers, consistent with the reported function of @GeneTgt$/Jif-1.		None-AIMED
AIMed_d39_7	Gene	Gene	T21	T22	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by @GeneSrc$/@GeneTgt$ but not by c-Jun/c-Fos heterodimers, consistent with the reported function of QM/Jif-1.		AIMED-Association
AIMed_d39_7	Gene	Gene	T21	T24	True	0	What is [AIMED] ? [SEP] Chloramphenicol acetyltransferase assays in F9 cells showed that PS1 suppresses transactivation by @GeneSrc$/c-Jun but not by c-Jun/@GeneTgt$ heterodimers, consistent with the reported function of QM/Jif-1.		None-AIMED
AIMed_d39_8	Gene	Gene	T27	T29	True	0	What is [AIMED] ? [SEP] By monitoring fluorescent recombinant protein and by gel mobility shift assays, @GeneSrc$ was shown to accelerate the translocation of QM from the cytoplasm to the nucleus and to thereby suppress the binding of @GeneTgt$ homodimer to 12-O-tetradecanoylphorbol-13- acetate (TPA)-responsive element (TRE).		None-AIMED
AIMed_d39_8	Gene	Gene	T28	T29	True	0	What is [AIMED] ? [SEP] By monitoring fluorescent recombinant protein and by gel mobility shift assays, PS1 was shown to accelerate the translocation of @GeneSrc$ from the cytoplasm to the nucleus and to thereby suppress the binding of @GeneTgt$ homodimer to 12-O-tetradecanoylphorbol-13- acetate (TPA)-responsive element (TRE).		None-AIMED
AIMed_d39_8	Gene	Gene	T27	T28	True	0	What is [AIMED] ? [SEP] By monitoring fluorescent recombinant protein and by gel mobility shift assays, @GeneSrc$ was shown to accelerate the translocation of @GeneTgt$ from the cytoplasm to the nucleus and to thereby suppress the binding of c-Jun homodimer to 12-O-tetradecanoylphorbol-13- acetate (TPA)-responsive element (TRE).		None-AIMED
AIMed_d39_9	Gene	Gene	T31	T32	True	0	What is [AIMED] ? [SEP] PS1 suppressed @GeneSrc$-associated apoptosis by retinoic acid in F9 embryonic carcinoma cells, whereas this suppression of apoptosis is attenuated by mutation in @GeneTgt$.		None-AIMED
AIMed_d39_9	Gene	Gene	T30	T32	True	0	What is [AIMED] ? [SEP] @GeneSrc$ suppressed c-jun-associated apoptosis by retinoic acid in F9 embryonic carcinoma cells, whereas this suppression of apoptosis is attenuated by mutation in @GeneTgt$.		None-AIMED
AIMed_d39_9	Gene	Gene	T30	T31	True	0	What is [AIMED] ? [SEP] @GeneSrc$ suppressed @GeneTgt$-associated apoptosis by retinoic acid in F9 embryonic carcinoma cells, whereas this suppression of apoptosis is attenuated by mutation in PS1.		None-AIMED
AIMed_d39_10	Gene	Gene	T34	T36	True	0	What is [AIMED] ? [SEP] Collectively, the novel function of PS1 via @GeneSrc$/Jif-1 influences @GeneTgt$-mediated transcription and apoptosis.		None-AIMED
AIMed_d39_10	Gene	Gene	T33	T36	True	0	What is [AIMED] ? [SEP] Collectively, the novel function of @GeneSrc$ via QM/Jif-1 influences @GeneTgt$-mediated transcription and apoptosis.		None-AIMED
AIMed_d39_10	Gene	Gene	T33	T35	True	0	What is [AIMED] ? [SEP] Collectively, the novel function of @GeneSrc$ via QM/@GeneTgt$ influences c-jun-mediated transcription and apoptosis.		None-AIMED
AIMed_d39_10	Gene	Gene	T33	T34	True	0	What is [AIMED] ? [SEP] Collectively, the novel function of @GeneSrc$ via @GeneTgt$/Jif-1 influences c-jun-mediated transcription and apoptosis.		None-AIMED
AIMed_d39_10	Gene	Gene	T34	T35	True	0	What is [AIMED] ? [SEP] Collectively, the novel function of PS1 via @GeneSrc$/@GeneTgt$ influences c-jun-mediated transcription and apoptosis.		None-AIMED
AIMed_d39_10	Gene	Gene	T35	T36	True	0	What is [AIMED] ? [SEP] Collectively, the novel function of PS1 via QM/@GeneSrc$ influences @GeneTgt$-mediated transcription and apoptosis.		None-AIMED
AIMed_d42_6	Gene	Gene	T6	T7	True	0	What is [AIMED] ? [SEP] Using several complementary approaches, we investigated the formation of homomeric and heteromeric complexes between the two known BMP type I receptors (BR-Ia and BR-Ib) and the @GeneSrc$ (@GeneTgt$).		None-AIMED
AIMed_d42_6	Gene	Gene	T5	T7	True	0	What is [AIMED] ? [SEP] Using several complementary approaches, we investigated the formation of homomeric and heteromeric complexes between the two known BMP type I receptors (BR-Ia and @GeneSrc$) and the BMP type II receptor (@GeneTgt$).		None-AIMED
AIMed_d42_6	Gene	Gene	T5	T6	True	0	What is [AIMED] ? [SEP] Using several complementary approaches, we investigated the formation of homomeric and heteromeric complexes between the two known BMP type I receptors (BR-Ia and @GeneSrc$) and the @GeneTgt$ (BR-II).		None-AIMED
AIMed_d42_6	Gene	Gene	T4	T5	True	0	What is [AIMED] ? [SEP] Using several complementary approaches, we investigated the formation of homomeric and heteromeric complexes between the two known BMP type I receptors (@GeneSrc$ and @GeneTgt$) and the BMP type II receptor (BR-II).		None-AIMED
AIMed_d42_6	Gene	Gene	T4	T7	True	0	What is [AIMED] ? [SEP] Using several complementary approaches, we investigated the formation of homomeric and heteromeric complexes between the two known BMP type I receptors (@GeneSrc$ and BR-Ib) and the BMP type II receptor (@GeneTgt$).		None-AIMED
AIMed_d42_6	Gene	Gene	T4	T6	True	0	What is [AIMED] ? [SEP] Using several complementary approaches, we investigated the formation of homomeric and heteromeric complexes between the two known BMP type I receptors (@GeneSrc$ and BR-Ib) and the @GeneTgt$ (BR-II).		None-AIMED
AIMed_d42_9	Gene	Gene	T12	T18	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and BR-II/@GeneSrc$) and homomeric (BR-II/BR-II, BR-Ia/ BR-Ia, BR-Ib/ @GeneTgt$, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T11	T19	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and @GeneSrc$/BR-Ib) and homomeric (BR-II/BR-II, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also @GeneTgt$/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T16	T19	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and BR-II/BR-Ib) and homomeric (BR-II/BR-II, BR-Ia/ @GeneSrc$, BR-Ib/ BR-Ib, and also @GeneTgt$/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T10	T12	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/@GeneSrc$ and BR-II/@GeneTgt$) and homomeric (BR-II/BR-II, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T14	T19	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and BR-II/BR-Ib) and homomeric (BR-II/@GeneSrc$, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also @GeneTgt$/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T16	T20	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and BR-II/BR-Ib) and homomeric (BR-II/BR-II, BR-Ia/ @GeneSrc$, BR-Ib/ BR-Ib, and also BR-Ia/ @GeneTgt$) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T11	T13	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and @GeneSrc$/BR-Ib) and homomeric (@GeneTgt$/BR-II, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T9	T12	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (@GeneSrc$/BR-Ia and BR-II/@GeneTgt$) and homomeric (BR-II/BR-II, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T9	T17	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (@GeneSrc$/BR-Ia and BR-II/BR-Ib) and homomeric (BR-II/BR-II, BR-Ia/ BR-Ia, @GeneTgt$/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T9	T14	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (@GeneSrc$/BR-Ia and BR-II/BR-Ib) and homomeric (BR-II/@GeneTgt$, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T16	T18	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and BR-II/BR-Ib) and homomeric (BR-II/BR-II, BR-Ia/ @GeneSrc$, BR-Ib/ @GeneTgt$, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T12	T13	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and BR-II/@GeneSrc$) and homomeric (@GeneTgt$/BR-II, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T9	T20	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (@GeneSrc$/BR-Ia and BR-II/BR-Ib) and homomeric (BR-II/BR-II, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ @GeneTgt$) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T11	T12	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and @GeneSrc$/@GeneTgt$) and homomeric (BR-II/BR-II, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		AIMED-Association
AIMed_d42_9	Gene	Gene	T9	T15	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (@GeneSrc$/BR-Ia and BR-II/BR-Ib) and homomeric (BR-II/BR-II, @GeneTgt$/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T11	T14	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and @GeneSrc$/BR-Ib) and homomeric (BR-II/@GeneTgt$, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T10	T17	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/@GeneSrc$ and BR-II/BR-Ib) and homomeric (BR-II/BR-II, BR-Ia/ BR-Ia, @GeneTgt$/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T12	T17	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/BR-Ia and BR-II/@GeneSrc$) and homomeric (BR-II/BR-II, BR-Ia/ BR-Ia, @GeneTgt$/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
AIMed_d42_9	Gene	Gene	T10	T14	True	0	What is [AIMED] ? [SEP] Using antibody-mediated immunofluorescence copatching of epitope-tagged receptors, we provide evidence in live cells for preexisting heteromeric (BR-II/@GeneSrc$ and BR-II/BR-Ib) and homomeric (BR-II/@GeneTgt$, BR-Ia/ BR-Ia, BR-Ib/ BR-Ib, and also BR-Ia/ BR-Ib) oligomers in the absence of ligand.		None-AIMED
